Generación,Tipo,Energía (MeV)
11,gamma,1.192562197871413
11,electron,0.9650566300777308
11,gamma,0.6528321646094929
11,electron,0.8635886745285463
11,gamma,0.8235090733499404
11,electron,0.4587455471465078
11,positron,0.6572421192596458
11,gamma,0.24347336257130772
11,gamma,0.6807448994831208
11,electron,1.0278983281162435
11,gamma,0.24043536565997006
11,electron,1.6408250416100971
11,gamma,0.4113655036397619
11,electron,0.7264582812643702
11,electron,3.042042068255393
11,positron,2.752866761514716
11,electron,1.8253515304238401
11,positron,1.1023767102751398
11,gamma,0.6626163386491365
11,gamma,0.9763847666467131
11,electron,0.7454585457845309
11,positron,3.422406597506944
11,electron,1.296342494456435
11,positron,0.6952552603604992
11,gamma,1.1054091391596967
11,electron,1.5113849893046096
11,gamma,0.5642335397801074
11,electron,0.5524173862474887
11,positron,2.3068733967703094
11,gamma,0.5121539207350829
11,gamma,1.9681603125638183
11,electron,1.442318054014273
11,gamma,0.897870211171917
11,gamma,0.6635756746612854
11,electron,0.7513482633761831
11,gamma,0.23616518110630227
11,gamma,0.9039499293296849
11,gamma,0.8151551804116856
11,electron,0.5146808128552839
11,gamma,0.7774079830335159
11,gamma,5.707374044401259
11,electron,2.8730586992452345
11,gamma,0.5614935463826081
11,electron,4.659909870356875
11,gamma,6.357556766953879
11,electron,3.9015398153353598
11,positron,29.876736544113843
11,gamma,0.7030888485275913
11,gamma,7.254483905276318
11,electron,3.451468078616333
11,gamma,5.581771304025009
11,electron,4.446252203292982
11,gamma,1.547699329418251
11,electron,1.980449508779291
11,gamma,1.4763937561551346
11,gamma,1.365831838177513
11,electron,3.046364304655901
11,positron,1.5926784759983468
11,gamma,1.7157856838608125
11,electron,2.5303160395264914
11,gamma,2.311589399642843
11,electron,2.383686401198001
11,positron,7.172656353882204
11,gamma,1.5084346640579485
11,electron,1.166699958610017
11,gamma,1.027682189910582
11,electron,2.1885906590761643
11,gamma,3.2089786926449584
11,electron,4.516068356852869
11,electron,2.281911512167877
11,positron,2.8163634975437413
11,gamma,1.5538877451174138
11,electron,3.8836728231683795
11,gamma,1.919911307938814
11,electron,3.9374074205178786
11,positron,6.1545897439389545
11,gamma,1.8534887843600298
11,electron,3.986518735584906
11,positron,3.196506236804253
11,electron,1.138732766375597
11,positron,1.9233882381199423
11,gamma,1.8048698008027846
11,electron,1.5900022932581668
11,electron,13.41631337118111
11,positron,12.318462472908019
11,gamma,2.692519235558065
11,electron,28.119044693473658
11,gamma,0.32976239457673956
11,gamma,0.5681845552642542
11,electron,1.005734609821145
11,positron,2.0877292828144927
11,gamma,1.620947884293035
11,electron,0.7803418545046266
11,gamma,0.37495541674449934
11,electron,0.7464248805553152
11,positron,4.458840919840476
11,electron,1.9894635604067474
11,positron,1.5985666535805043
11,gamma,0.8352239503740576
11,electron,0.9122025941237955
11,positron,8.469304445332153
11,gamma,0.7984290579323795
11,electron,1.855123791616979
11,positron,2.1361763262497107
11,electron,1.7896192779982578
11,positron,2.236852446880658
11,gamma,0.6901622343843165
11,electron,1.6062035554144392
11,gamma,0.5180158641125093
11,gamma,0.49322861358035774
11,gamma,2.680515786158475
11,electron,1.8024314003556718
11,gamma,0.29866819642581743
11,electron,3.450717297427129
11,gamma,1.7598303237933142
11,electron,3.388482877465451
11,gamma,0.7255579531654984
11,gamma,2.7779987706492766
11,electron,3.886299748469687
11,gamma,1.5523010299807636
11,electron,2.047246752810854
11,gamma,3.178796978900136
11,electron,1.4235749750198299
11,positron,2.8112769942611897
11,gamma,1.4255851548092424
11,electron,0.7659724600988695
11,gamma,0.6820898973916899
11,electron,0.5642036109095195
11,gamma,0.35159899694235325
11,electron,0.6625195577169751
11,electron,0.9490948875667168
11,positron,4.337998167039366
11,gamma,0.948772917985925
11,electron,1.4304583515676803
11,gamma,0.5181165147609028
11,gamma,0.8052846617312501
11,gamma,0.25088731550508014
11,electron,0.7624856942455815
11,electron,0.5748609586874321
11,electron,0.6116428442510574
11,positron,1.2962487264442015
11,electron,0.7862321018983909
11,positron,0.8003073262247066
11,gamma,0.9262944987436925
11,electron,0.4375466814288857
11,gamma,0.9281820009107913
11,electron,0.8032578953498433
11,positron,0.5957121801912086
11,electron,0.7886844369183184
11,gamma,0.3062266200645371
11,electron,0.7244061126541901
11,electron,0.5453547212867126
11,positron,1.2098629757767396
11,gamma,1.7264850968347503
11,electron,1.6355346147907897
11,electron,0.9325917144781668
11,electron,0.6885359444605595
11,positron,0.9019288965526647
11,gamma,0.7550160407948822
11,electron,0.8763876473544685
11,gamma,0.5944578267522289
11,gamma,0.7917169735257708
11,gamma,1.051884368918083
11,electron,1.242472350881999
11,positron,3.133897348498331
11,electron,0.3768353444171703
11,positron,0.7841829358194721
11,gamma,0.5995153110457077
11,electron,0.6591114607359938
11,gamma,0.2694610397083141
11,electron,1.004760063441894
11,gamma,0.5453760081543714
11,electron,1.2436405486736009
11,positron,1.8531998539106789
11,gamma,1.0170126559999872
11,electron,1.1837656069988514
11,gamma,1.627867066905758
11,gamma,0.7134069982192602
11,gamma,1.2503219632628975
11,electron,0.0627775810634319
11,gamma,0.6586686265542794
11,electron,0.6300032617760949
11,gamma,7.080365718713072
11,gamma,3.746099087741756
11,electron,0.8936668674263708
11,positron,0.79410912650496
11,gamma,1.8056268009788683
11,electron,1.1860213852707444
11,positron,4.983093596691821
11,electron,0.9260146047336697
11,gamma,0.7691523433617808
11,electron,0.8520573787523478
11,electron,0.9321967186553384
11,electron,0.9599203876298229
11,positron,1.00965474683559
11,electron,0.35885583136954974
11,positron,0.8007995018702081
11,gamma,1.3008955147713415
11,electron,0.6443238496035237
11,gamma,0.4998430587778623
11,electron,0.6707928863706648
11,positron,0.8232693497022433
11,electron,2.3934914996172174
11,positron,3.3395614759577765
11,gamma,1.3746196450780355
11,electron,0.6530664502273362
11,gamma,1.8595706052139285
11,electron,1.9830104380946576
11,gamma,2.109652106076368
11,electron,1.4152510521159463
11,positron,6.946169445280134
11,electron,1.9301332296023532
11,positron,1.8513212591771557
11,gamma,4.053746989002667
11,electron,2.249415645284907
11,positron,5.273959475348102
11,gamma,1.7829648446753577
11,electron,2.703152458395679
11,positron,2.0464196934934686
11,gamma,1.7228648821770178
11,electron,0.6592331963270535
11,gamma,0.7081531131850668
11,electron,1.1539215748550358
11,gamma,0.5243989125917852
11,electron,0.6227297331809785
11,electron,0.7489561664831773
11,gamma,0.5565077931291467
11,gamma,0.7505913010144443
11,gamma,0.4561869741862208
11,gamma,1.442269915707902
11,electron,2.681479955708893
11,positron,6.708654018524056
11,gamma,1.4467174007440768
11,electron,3.00116770957782
11,gamma,2.438113554073336
11,electron,4.439518219162945
11,electron,3.2131691738636707
11,positron,2.336399607754438
11,gamma,2.205526696088683
11,electron,1.9171135828646073
11,positron,19.090914579011127
11,gamma,1.8409787938066136
11,electron,0.891314876551922
11,positron,4.916069419464752
11,electron,3.4958752761287415
11,positron,4.809763103060562
11,gamma,2.6405595919812814
11,electron,4.245754298220484
